train_no,train_name,type_code
53340,DHN CRP PASSENGER,PASS-TRAINS
53343,GMO CPU PASSENGER,PASS-TRAINS
53344,CPU GMO PASSENGER,PASS-TRAINS
53347,GMO BRWD PASSENGER,PASS-TRAINS
53348,BRWD GMO PASSENGER,PASS-TRAINS
53349,BRWD DOS PASSENGER,PASS-TRAINS
53350,DOS BRWD PASSENGER,PASS-TRAINS
53351,BRWD CAR PASSENGER,PASS-TRAINS
53352,CAR BRWD PASS,PASS-TRAINS
53357,BRKA DOS PASSENGER,PASS-TRAINS
53358,DOS BRKA PASSENGER,PASS-TRAINS
53363,GAYA DOS PASS,PASS-TRAINS
53364,DOS GAYA PASS,PASS-TRAINS
53365,MMD KQR PASSENGER,PASS-TRAINS
53366,KQR MMD PASSENGER,PASS-TRAINS
53369,MDP KQR PASSENGER,PASS-TRAINS
53370,KQR MDP PASSENGER,PASS-TRAINS
53371,KQR BRKA PASSENGER,PASS-TRAINS
53372,BRKA KQR PASSENGER,PASS-TRAINS
53373,KQR BRKA PASSENGER,PASS-TRAINS
53374,BRKA KQR PASSENGER,PASS-TRAINS
53375,BRKA SDWR PASSENGER,PASS-TRAINS
53376,SDWR BRKA PASSENGER,PASS-TRAINS
53401,SBG MLDT PASS,PASS-TRAINS
53402,MLDT SBG PASS,PASS-TRAINS
53403,RPH GAYA PASSENGER,PASS-TRAINS
53404,GAYA JMP PASSENGER,PASS-TRAINS
53405,RPH SBG PASSENGER,PASS-TRAINS
53406,SBG RPH PASSENGER,PASS-TRAINS
53408,JMP RPH PASSENGER,PASS-TRAINS
53411,BHW SBG PASSENGER,PASS-TRAINS
53412,SBG BHW PASSENGER,PASS-TRAINS
53415,SBG JMP PASSENGER,PASS-TRAINS
53416,JMP SBG PASSENGER,PASS-TRAINS
53417,BWN MLDT PASS,PASS-TRAINS
53418,MLDT BWN PASS,PASS-TRAINS
53423,JMP KIUL PASS,PASS-TRAINS
53424,KIUL JMP PASS,PASS-TRAINS
53431,SBG JMP PASS,PASS-TRAINS
53432,JMP SBG PASS,PASS-TRAINS
53433,AZ BHW PASSENGER,PASS-TRAINS
53434,BHW AZ PASSENGER,PASS-TRAINS
53435,KWAE AZ PASSENGER,PASS-TRAINS
53436,AZ KWAE PASSENGER,PASS-TRAINS
53441,DGHR JMP PGR,PASS-TRAINS
53442,JMP DGHR DEMU,PASS-TRAINS
53443,GODA DGHR PASSENGER,PASS-TRAINS
53444,DGHR GODA PASSENGER,PASS-TRAINS
53479,JMP KIUL PASSENGER,PASS-TRAINS
53480,KIUL JMP PASSENGER,PASS-TRAINS
53481,TPH RJL PASSENGER,PASS-TRAINS
53482,RJL TPH PASSENGER,PASS-TRAINS
53483,TPH RJL PASSENGER,PASS-TRAINS
53484,RJL TPH PASSENGER,PASS-TRAINS
53485,TPH RJL PASSENGER,PASS-TRAINS
53486,RJL TPH PASSENGER,PASS-TRAINS
53487,TPH RJL PASSENGER,PASS-TRAINS
53488,RJL TPH PASSENGER,PASS-TRAINS
53489,TPH RJL PASSENGER,PASS-TRAINS
53490,RJL TPH PASSENGER,PASS-TRAINS
53491,TPH RJL PASSENGER,PASS-TRAINS
53492,RJL TPH PASSENGER,PASS-TRAINS
53493,TPH RJL PASSENGER,PASS-TRAINS
53494,RJL TPH PASSENGER,PASS-TRAINS
53495,TPH RJL PASSENGER,PASS-TRAINS
53496,RJL TPH PASSENGER,PASS-TRAINS
53497,BGP JMP PASS,PASS-TRAINS
53498,JMP BGP PASS,PASS-TRAINS
53511,MDP GRD PASS,PASS-TRAINS
53512,GRD MDP PASS,PASS-TRAINS
53513,MDP GRD PASSENGER,PASS-TRAINS
53514,GRD MDP PASSENGER,PASS-TRAINS
53515,MDP GRD PASSENGER,PASS-TRAINS
53516,GRD MDP PASSENGER,PASS-TRAINS
53517,MDP GRD PASSENGER,PASS-TRAINS
53518,GRD MDP PASSENGER,PASS-TRAINS
53519,MDP GRD PASSENGER,PASS-TRAINS
53520,GRD MDP PASSENGER,PASS-TRAINS
53523,ASN BRKA PASS,PASS-TRAINS
53524,BRKA ASN PASS,PASS-TRAINS
53525,BRKA BSB PASS,PASS-TRAINS
53526,BSB BRKA PASS,PASS-TRAINS
53551,DUMK JSME PASS,PASS-TRAINS
53552,JSME DUMK PASS,PASS-TRAINS
53554,JASIDIH DUMKA PASS,PASS-TRAINS
53555,DUMKA JASIDIH PASS,PASS-TRAINS
53556,DUMK JSME PASS,PASS-TRAINS
53611,BRWD DOS PASSENGER,PASS-TRAINS
53612,DOS BRWD PASSENGER,PASS-TRAINS
53630,GAYA KIUL PASS,PASS-TRAINS
53641,DLN DDU PASSENGER,PASS-TRAINS
53642,DDU DLN PASSENGER,PASS-TRAINS
53643,DLN TRG PASSENGER,PASS-TRAINS
53644,TRG DLN PASSENGER,PASS-TRAINS
53645,DLN GCT PASSENGER,PASS-TRAINS
53646,GCT DLN PASSENGER,PASS-TRAINS
53647,DLN TRG PASSENGER,PASS-TRAINS
53648,TRG DLN PASSENGER,PASS-TRAINS
54005,DLI BNW PASSENGER,PASS-TRAINS
54006,JIND ROK PASSENGER,PASS-TRAINS
54007,ROK JIND PASSENGER,PASS-TRAINS
54008,JIND ROK PASSENGER,PASS-TRAINS
54009,ROK JIND PASSENGER,PASS-TRAINS
54010,NRW JIND PASSENGER,PASS-TRAINS
54011,ROK HNS PASSENGER,PASS-TRAINS
54012,HNS ROK PASSENGER,PASS-TRAINS
54013,ROK BNW PASSENGER,PASS-TRAINS
54014,BNW ROK PASSENGER,PASS-TRAINS
54015,ROK BNW PASSENGER,PASS-TRAINS
54016,BNW ROK PASSENGER,PASS-TRAINS
54018,BNW ROK PASSENGER,PASS-TRAINS
54019,RE ROK PASSENGER,PASS-TRAINS
54020,ROK RE PASSENGER,PASS-TRAINS
54023,ROK JIND PASSENGER,PASS-TRAINS
54024,JIND DLI PASSENGER,PASS-TRAINS
54025,ROK PNP PASSENGER,PASS-TRAINS
54026,PNP ROK PASSENGER,PASS-TRAINS
54031,DLI JIND PASSENGER,PASS-TRAINS
54032,JIND DLI PASSENGER,PASS-TRAINS
54033,DLI NRW PASSENGER,PASS-TRAINS
54034,JIND DLI PASSENGER,PASS-TRAINS
54035,DLI JHL PASSENGER,PASS-TRAINS
54036,JHL DLI PASSENGER,PASS-TRAINS
54037,KKDE JIND PASSENGER,PASS-TRAINS
54038,JIND KKDE PASSENGER,PASS-TRAINS
54039,KKDE JIND PASS,PASS-TRAINS
54040,JIND KKDE PASSENGER,PASS-TRAINS
54041,KKDE JIND PASSENGER,PASS-TRAINS
54042,JIND KKDE PASS,PASS-TRAINS
54043,JIND HSR PASSENGER,PASS-TRAINS
54044,HSR JIND PASSENGER,PASS-TRAINS
54047,KKDE JIND PASSENGER,PASS-TRAINS
54048,JIND KKDE PASSENGER,PASS-TRAINS
54049,ROK JIND PASSENGER,PASS-TRAINS
54050,JIND ROK PASSENGER,PASS-TRAINS
54051,LDH FZR PASSENGER,PASS-TRAINS
54052,FZR LDH PASSENGER,PASS-TRAINS
54053,JHL LDH PASSENGER,PASS-TRAINS
54054,LDH JHL PASSENGER,PASS-TRAINS
54055,MB DLI PASS,PASS-TRAINS
54056,DLI MB PASS,PASS-TRAINS
54057,DLI SMQL PASSENGER,PASS-TRAINS
54058,SMQL DLI PASSENGER,PASS-TRAINS
54059,DLI SMQL PASS,PASS-TRAINS
54060,SMQL DLI PASS,PASS-TRAINS
54071,HSX JRC PASS,PASS-TRAINS
54072,JUC HSX PASS,PASS-TRAINS
54075,BE DLI PASSENGER,PASS-TRAINS
54076,DLI BE PASSENGER,PASS-TRAINS
54077,BE DLI PSNGR,PASS-TRAINS
54078,DLI BE PASSENGR,PASS-TRAINS
54085,DLI STD PASSENGER,PASS-TRAINS
54086,STD DLI PASSENGER,PASS-TRAINS
54091,NBD KTW PASS,PASS-TRAINS
54092,KTW NBD PASS,PASS-TRAINS
54101,PYGS CPA PASSENGER,PASS-TRAINS
54102,CPA PYGS PASSENGER,PASS-TRAINS
54103,CAR ALD PASS,PASS-TRAINS
54104,ALD CAR PASS,PASS-TRAINS
54109,DDU FD PASS,PASS-TRAINS
54110,FD DDU PASS,PASS-TRAINS
54153,RBL CNB PASSENGER,PASS-TRAINS
54154,CNB RBL PASSENGER,PASS-TRAINS
54155,CNB FBD PASSENGER,PASS-TRAINS
54156,FBD CNB PASSENGER,PASS-TRAINS
54157,CPA FBD PASSENGER,PASS-TRAINS
54158,FBD CPA PASSENGER,PASS-TRAINS
54191,HRF HRS PASS,PASS-TRAINS
54192,HRF HRS PASS,PASS-TRAINS
54193,HRS HRF PASS,PASS-TRAINS
54194,HRS HRF PASS,PASS-TRAINS
54201,LKO RBD PASS,PASS-TRAINS
54202,RBD LKO PASS,PASS-TRAINS
54211,RBL CNB PASS,PASS-TRAINS
54212,CNB RBL PASS,PASS-TRAINS
54213,PYGS JNU PASSENGER,PASS-TRAINS
54214,JNU PYGS PASSENGER,PASS-TRAINS
54221,RBL RRS PASSENGER,PASS-TRAINS
54222,RRS RBL PASSENGER,PASS-TRAINS
54223,RBL RRS PASSENGER,PASS-TRAINS
54224,RRS RBL PASSENGER,PASS-TRAINS
54225,UCR RBL PASSENGER,PASS-TRAINS
54226,RBL UCR PASSENGER,PASS-TRAINS
54227,UCR RBL PASS,PASS-TRAINS
54228,RBL UCR PASS,PASS-TRAINS
54231,FD LKO PASS,PASS-TRAINS
54232,LKO FD PASS,PASS-TRAINS
54233,FD LKO PASS,PASS-TRAINS
54234,LKO FD PASS,PASS-TRAINS
54237,MUR FD PASS,PASS-TRAINS
54238,FD MUR PASS,PASS-TRAINS
54239,MUR AY PASS,PASS-TRAINS
54240,AY MUR PASS,PASS-TRAINS
54243,MUR AY PASS,PASS-TRAINS
54244,AY MUR PASS,PASS-TRAINS
54251,LKO SRE PAS,PASS-TRAINS
54252,SRE LKO PASS,PASS-TRAINS
54253,PYGS LKO PASSENGER,PASS-TRAINS
54254,LKO PYGS PASSENGER,PASS-TRAINS
54255,BSB LKO PASS,PASS-TRAINS
54256,LKO BSB PASS,PASS-TRAINS
54261,DDU JOP PASS,PASS-TRAINS
54262,JNU BSB PASS,PASS-TRAINS
54263,BSB SLN PASS,PASS-TRAINS
54264,SLN BSB PASS,PASS-TRAINS
54265,BSB SLN PASS,PASS-TRAINS
54266,SLN BSB PASS,PASS-TRAINS
54267,MGS BSB PASS,PASS-TRAINS
54268,BSB DDU PASS,PASS-TRAINS
54270,BSB MGS PASS,PASS-TRAINS
54271,ARA DDU PASS,PASS-TRAINS
54272,DDU ARA PASS,PASS-TRAINS
54273,ARA SSM PASS,PASS-TRAINS
54274,SSM ARA PASS,PASS-TRAINS
54281,SLN LKO PASS,PASS-TRAINS
54282,LKO SLN PASS,PASS-TRAINS
54283,SLN LKO PASS,PASS-TRAINS
54284,LKO SLN PASS,PASS-TRAINS
54291,BSB PBH PASS,PASS-TRAINS
54292,PBH BSB PASS,PASS-TRAINS
54293,PBH LKO PASS,PASS-TRAINS
54294,LKO PBH PASS,PASS-TRAINS
54301,HPU GZB PASS,PASS-TRAINS
54302,GZB HPU PASS,PASS-TRAINS
54305,MB HPU PASS,PASS-TRAINS
54306,HPU MB PASS,PASS-TRAINS
54307,MB DLI PASSENGER,PASS-TRAINS
54308,DLI MB PASSENGER,PASS-TRAINS
54309,DLI HSR PASSENGER,PASS-TRAINS
54310,HSR DLI PASSENGER,PASS-TRAINS
54311,BE MB PASS,PASS-TRAINS
54312,MB BE PASS,PASS-TRAINS
54313,CH MB PASS,PASS-TRAINS
54314,MB CH PASS,PASS-TRAINS
54315,RE HSR PASSENGER,PASS-TRAINS
54316,HSR RE PASSENGER,PASS-TRAINS
54321,BLM STP PASSENGER,PASS-TRAINS
54322,STP BLM PASSENGER,PASS-TRAINS
54323,BUW SCC PASS,PASS-TRAINS
54324,SCC BUW PASS,PASS-TRAINS
54325,SPC CNB PASS,PASS-TRAINS
54326,CNB SPC PASS,PASS-TRAINS
54327,SPC SPN PASS,PASS-TRAINS
54328,SPN SPC PASS,PASS-TRAINS
54329,BLM SPN PASS,PASS-TRAINS
54330,SPN BLM PASS,PASS-TRAINS
54331,LKO BLM PASSENGER,PASS-TRAINS
54332,BLM LKO PASSENGER,PASS-TRAINS
54333,BSB LKO PASS,PASS-TRAINS
54334,LKO BSB PASS,PASS-TRAINS
54335,BLM CNB PASSENGER,PASS-TRAINS
54336,CNB BLM PASSENGER,PASS-TRAINS
54337,LKO SPN PASSENGER,PASS-TRAINS
54338,SPN LKO PASSENGER,PASS-TRAINS
54341,SRE DDN PASSENGER,PASS-TRAINS
54342,DDN SRE PASSENGER,PASS-TRAINS
54351,ALJN BE PASSENGER,PASS-TRAINS
54352,BE ALJN PASSENGER,PASS-TRAINS
54353,ALJN BE PASSENGER,PASS-TRAINS
54354,BE ALJN PASSENGER,PASS-TRAINS
54355,BKI BE PASS,PASS-TRAINS
54356,BE BKI PASS,PASS-TRAINS
54371,PYG FD PASS,PASS-TRAINS
54372,FD PYG PASS,PASS-TRAINS
54373,PYG FD PASS,PASS-TRAINS
54374,FD PYG PASS,PASS-TRAINS
54375,PYGS JNU PASSENGER,PASS-TRAINS
54376,JNU PYGS PASSENGER,PASS-TRAINS
54381,GJL NBD PASSENGER,PASS-TRAINS
54382,NBD GJL PASSENGER,PASS-TRAINS
54383,GJL NBD PASSENGER,PASS-TRAINS
54384,NBD GJL PASSENGER,PASS-TRAINS
54385,NBD KTW PASSENGER,PASS-TRAINS
54386,KTW NBD PASSENGER,PASS-TRAINS
54387,NBD KTW PASSENGER,PASS-TRAINS
54388,KTW NBD PASSENGER,PASS-TRAINS
54389,NBD KTW PASSENGER,PASS-TRAINS
54390,KTW NBD PASSENGER,PASS-TRAINS
54391,ALJN GJL PASSENGER,PASS-TRAINS
54392,GJL ALJN PASSENGER,PASS-TRAINS
54395,MB NBD PASSENGER,PASS-TRAINS
54396,NBD MB PASSENGER,PASS-TRAINS
54397,SHTS MB PASS,PASS-TRAINS
54398,MB SHTS PASS,PASS-TRAINS
54401,KRJ MTC PASSENGER,PASS-TRAINS
54402,MTC KRJ PASSENGER,PASS-TRAINS
54403,KRJ MTC PASS,PASS-TRAINS
54404,MTC KRJ PASS,PASS-TRAINS
54405,KRJ MTC PASSENGER,PASS-TRAINS
54406,MTC KRJ PASSENGER,PASS-TRAINS
54411,RE MUT PASSENGER,PASS-TRAINS
54412,MUT RE PASS,PASS-TRAINS
54413,DLI RE PASSENGER,PASS-TRAINS
54414,RE DLI PASSENGER,PASS-TRAINS
54416,RE DLI PASS,PASS-TRAINS
54417,DLI RE PASSENGER,PASS-TRAINS
54420,RE DLI PASSENGER,PASS-TRAINS
54421,DLI RE PASSENGER,PASS-TRAINS
54423,NDLS HSR PASSENGER,PASS-TRAINS
54424,HSR NDLS PASSENGER,PASS-TRAINS
54461,BKI BE PASS,PASS-TRAINS
54462,BE BKI PASS,PASS-TRAINS
54463,CH RKSH PASSENGER,PASS-TRAINS
54464,RKSH CH PASSENGER,PASS-TRAINS
54465,FBD BE PASS,PASS-TRAINS
54466,BE FBD PASS,PASS-TRAINS
54467,TDL ETAH PASS,PASS-TRAINS
54468,ETAH TDL PASS,PASS-TRAINS
54469,TDL ETAH PASS,PASS-TRAINS
54470,ETAH TDL PASS,PASS-TRAINS
54473,DLI SRE PASSENGER,PASS-TRAINS
54474,SRE DLI PASSENGER,PASS-TRAINS
54481,HW RKSH PASSENGER,PASS-TRAINS
54482,RKSH HW PASSENGER,PASS-TRAINS
54483,HW RKSH PASSENGER,PASS-TRAINS
54484,RKSH HW PASSENGER,PASS-TRAINS
54485,HW RKSH PASS,PASS-TRAINS
54486,RKSH HW PASS,PASS-TRAINS
54531,UMB KLK PASSENGER,PASS-TRAINS
54532,KLK UMB PASSENGER,PASS-TRAINS
54539,NZM UMB PASS,PASS-TRAINS
54540,UMB NZM PASS,PASS-TRAINS
54541,MTC UMB PASS,PASS-TRAINS
54542,UMB MTC PASS,PASS-TRAINS
54551,UMB BTI PASSENGER,PASS-TRAINS
54552,BTI UMB PASSENGER,PASS-TRAINS
54553,UMB DUI PASSENGER,PASS-TRAINS
54557,UMB PTA PASSENGER,PASS-TRAINS
54558,PTA UMB PASSENGER,PASS-TRAINS
54559,BTI FKA PASSENGER,PASS-TRAINS
54560,FKA BTI PASSENGER,PASS-TRAINS
54561,BTI FZR PASSENGER,PASS-TRAINS
54562,FZR BTI PASSENGER,PASS-TRAINS
54563,BTI FZR PASSENGER,PASS-TRAINS
54564,FZR BTI PASSENGER,PASS-TRAINS
54571,LDH FZR PASSENGER,PASS-TRAINS
54572,FZR LDH PASSENGER,PASS-TRAINS
54575,LDH LNK PASSENGER,PASS-TRAINS
54576,LNK LDH PASSENGER,PASS-TRAINS
54581,NLDM DLPC PASS,PASS-TRAINS
54582,DLPC NLDM PASS,PASS-TRAINS
54601,HSR ASR PSNGR,PASS-TRAINS
54602,ASR HSR PASNGER,PASS-TRAINS
54603,HSR LDH PASSENGER,PASS-TRAINS
54604,LDH CUR PASSENGER,PASS-TRAINS
54605,CUR LDH PASSENGER,PASS-TRAINS
54606,LDH HSR PASSENGER,PASS-TRAINS
54610,ASR JUC PASS,PASS-TRAINS
54611,ASR PTK PASSENGER,PASS-TRAINS
54612,PTK ASR PASS,PASS-TRAINS
54613,ASR PTK PASSENGER,PASS-TRAINS
54614,PTK ASR PASSENGER,PASS-TRAINS
54615,ASR PTK PASS,PASS-TRAINS
54616,PTK ASR PASSENGER,PASS-TRAINS
54621,JUC PTK PASSENGER,PASS-TRAINS
54622,PTK JUC PASSENGER,PASS-TRAINS
54625,NSS JUC PASSENGER,PASS-TRAINS
54626,JUC NSS PASSENGER,PASS-TRAINS
54631,BNW DUI PASSENGER,PASS-TRAINS
54632,DUI SSA PASSENGER,PASS-TRAINS
54633,SSA LDH PASSENGER,PASS-TRAINS
54634,LDH BNW PASSENGER,PASS-TRAINS
54635,HSR LDH PASSENGER,PASS-TRAINS
54636,LDH HSR PASSENGER,PASS-TRAINS
54637,HSX JUC PASSENGER,PASS-TRAINS
54638,JUC HSX PASSENGER,PASS-TRAINS
54641,BTI FZR PASSENGER,PASS-TRAINS
54642,FZR BTI PASSENGER,PASS-TRAINS
54643,JUC FZR PASSENGER,PASS-TRAINS
54644,FZR JUC PASSENGER,PASS-TRAINS
54645,LDH FZR PASSENGER,PASS-TRAINS
54646,FZR LDH PASSENGER,PASS-TRAINS
54652,UHP JAT PASS,PASS-TRAINS
54653,JAT UHP PASS,PASS-TRAINS
54701,BTI LGH PASSENGER,PASS-TRAINS
54702,LGH ABS PASSENGER,PASS-TRAINS
54703,BTI JP PASSENGER,PASS-TRAINS
54704,JP BTI PASSENGER,PASS-TRAINS
54753,BTI SGNR PASSENGER,PASS-TRAINS
54754,SGNR BTI PASSENGER,PASS-TRAINS
54755,BTI SGNR PASSENGER,PASS-TRAINS
54756,SGNR BTI PASSENGER,PASS-TRAINS
54757,UMB SGNR PASS,PASS-TRAINS
54758,SGNR UMB PASS,PASS-TRAINS
54759,HWH SOG PASSENGER,PASS-TRAINS
54760,SOG HMH PASSENGER,PASS-TRAINS
54761,HMH SOG PASSENGER,PASS-TRAINS
54762,SOG HMH PASSENGER,PASS-TRAINS
54763,SDLP SGNR PASSENGER,PASS-TRAINS
54764,SGNR SDLP PASSENGER,PASS-TRAINS
54765,DUI BTI PASSENGER,PASS-TRAINS
54766,BTI DUI PASSENGER,PASS-TRAINS
54781,BTI RE PASSENGER,PASS-TRAINS
54782,RE BTI PASSENGER,PASS-TRAINS
54785,FZR FKA PASSENGER,PASS-TRAINS
54786,FKA FZR PASSENGER,PASS-TRAINS
54787,BNW RE PASSENGER,PASS-TRAINS
54788,RE BNW PASSENGER,PASS-TRAINS
54789,RE BKN PASSENGER,PASS-TRAINS
54790,BKN RE PASSENGER,PASS-TRAINS
54793,SWM MTJ PASS,PASS-TRAINS
54794,MTJ SWM PASS,PASS-TRAINS
54803,SIKR RE PASSENGER,PASS-TRAINS
54804,RE SIKR PASSENGER,PASS-TRAINS
54805,JAIPUR PASSENGER,PASS-TRAINS
54806,JP ADI PASSNGER,PASS-TRAINS
54813,JU BME PASSENGER,PASS-TRAINS
54814,BME JU PASSENGER,PASS-TRAINS
54819,JSM JU PASS,PASS-TRAINS
54820,JU JSM PASS,PASS-TRAINS
54821,PBC MKN PASS,PASS-TRAINS
54822,MKN PBC PASS,PASS-TRAINS
54825,JU BARA PASSENGER,PASS-TRAINS
54826,BARA JU PASSENGER,PASS-TRAINS
54835,HSR RE PASS,PASS-TRAINS
54836,RE HSR PASS,PASS-TRAINS
54881,BME MBF PASSENGER,PASS-TRAINS
54882,MBF BME PASSENGER,PASS-TRAINS
55001,GKP AY PASS,PASS-TRAINS
55002,AY GKP PASS,PASS-TRAINS
55009,CPR BTT PASS,PASS-TRAINS
55010,BTT CPR PASS,PASS-TRAINS
55011,SV GKP PASS,PASS-TRAINS
55012,GKP SV PASS,PASS-TRAINS
55017,CPR MAU PASS,PASS-TRAINS
55018,MAU CPR PASS,PASS-TRAINS
55019,CPR GKP PASS,PASS-TRAINS
55020,GKP CPR PASS,PASS-TRAINS
55021,SPJ SV PASS,PASS-TRAINS
55022,SV SPJ PASS,PASS-TRAINS
55025,GKP GD PASS,PASS-TRAINS
55026,GD GKP PASS,PASS-TRAINS
55027,GKP GD PASS,PASS-TRAINS
55028,GD GKP PASS,PASS-TRAINS
55029,NKE GKP PASS,PASS-TRAINS
55030,GKP NKE PASS,PASS-TRAINS
55031,GKP GD PASSENGER,PASS-TRAINS
55032,GD GKP PASSENGER,PASS-TRAINS
55033,GD STP PASSENGER,PASS-TRAINS
55034,STP GD PASSENGER,PASS-TRAINS
55035,SV GKC PASSENGER,PASS-TRAINS
55036,GKC SV PASSENGER,PASS-TRAINS
55037,SV THE PASSENGER,PASS-TRAINS
55038,THE SV PASSENGER,PASS-TRAINS
55039,NKE BNY PASSENGER,PASS-TRAINS
55040,BNY NKE PASSENGER,PASS-TRAINS
55041,SV GKC PASSENGER,PASS-TRAINS
55042,GKC SV PASSENGER,PASS-TRAINS
55043,GKP NTV PASS,PASS-TRAINS
55044,NTV GKP PASS,PASS-TRAINS
55045,SCC SPN PASS,PASS-TRAINS
55046,SPN SCC PASS,PASS-TRAINS
55047,NKE GKC PASSENGER,PASS-TRAINS
55048,GKC NKE PASSENGER,PASS-TRAINS
55049,JEA DAL PASS,PASS-TRAINS
55051,GKP NTV PASS,PASS-TRAINS
55052,NTV GKP PASS,PASS-TRAINS
55055,CPR GKP PASSENGER,PASS-TRAINS
55056,GKP CPR PASSENGER,PASS-TRAINS
55059,STP SPN PASSENGER,PASS-TRAINS
55060,SPN STP PASSENGER,PASS-TRAINS
55061,MLN LJN PASS,PASS-TRAINS
55062,DAL STP PASS,PASS-TRAINS
55063,STP LJN PASS,PASS-TRAINS
55064,LJN STP PASS,PASS-TRAINS
55065,STP LJN PASS,PASS-TRAINS
55066,LJN MLN PASS,PASS-TRAINS
55067,SV CPJ PASS,PASS-TRAINS
55068,GKP SV PASS,PASS-TRAINS
55069,JEA NTV PASSENGER,PASS-TRAINS
55070,NTV GKP PASSENGER,PASS-TRAINS
55071,JEA NTV PASSENGER,PASS-TRAINS
55072,NTV JEA PASSENGER,PASS-TRAINS
55073,GKP BNY PASSENGER,PASS-TRAINS
55074,BNY GKP PASSENGER,PASS-TRAINS
55075,GKP BNY PASSENGER,PASS-TRAINS
55076,BNY JEA PASSENGER,PASS-TRAINS
55079,BTH GKP PASS,PASS-TRAINS
55080,GKP NKE PASS,PASS-TRAINS
55081,MLN STP PASSENGER,PASS-TRAINS
55082,STP MLN PASSENGER,PASS-TRAINS
55083,MLN DAL PASSENGER,PASS-TRAINS
55084,DAL MLN PASSENGER,PASS-TRAINS
55085,PBE DAL PASSENGER,PASS-TRAINS
55087,MLN DAL PASSENGER,PASS-TRAINS
55088,DAL MLN PASSENGER,PASS-TRAINS
55089,STP GTNR PASSENGER,PASS-TRAINS
55090,DAL STP PASSENGER,PASS-TRAINS
55091,GD SPC PASSENGER,PASS-TRAINS
55092,SPC GD PASSENGER,PASS-TRAINS
55093,GKP GD PASSENGER,PASS-TRAINS
55094,GD GKP PASS,PASS-TRAINS
55095,NKE GKC PASSENGER,PASS-TRAINS
55096,GKC NKE PASSENGER,PASS-TRAINS
55097,NKE GKC PASSENGER,PASS-TRAINS
55098,GKC NKE PASSENGER,PASS-TRAINS
55101,CI MAU UNRESERVED,PASS-TRAINS
55102,MAU CI UNRESERVED,PASS-TRAINS
55103,THE CI PASSENGER,PASS-TRAINS
55104,CI THE PASSENGER,PASS-TRAINS
55105,CI THE PASSENGER,PASS-TRAINS
55106,THE CI PASSENGER,PASS-TRAINS
55107,THE CPJ PASSENGER,PASS-TRAINS
55108,CPJ THE PASSENGER,PASS-TRAINS
55109,THE CI PASSENGER,PASS-TRAINS
55110,CI THE PASSENGER,PASS-TRAINS
55111,MHC THE PASSENGER,PASS-TRAINS
55112,THE MHC PASSENGER,PASS-TRAINS
55113,SV THE PASSENGER,PASS-TRAINS
55114,THE SV PASSENGER,PASS-TRAINS
55115,CPR BTT PASS,PASS-TRAINS
55116,SV CPR PASS,PASS-TRAINS
55117,SV BTT PASS,PASS-TRAINS
55118,BTT SV PASS,PASS-TRAINS
55121,SPJ SV PASS,PASS-TRAINS
55122,SV SPJ PASS,PASS-TRAINS
55123,BTT BHJ PASSENGER,PASS-TRAINS
55124,BHJ BTT PASSENGER,PASS-TRAINS
55125,SRU BHJ PASSENGER,PASS-TRAINS
55126,BHJ SRU PASSENGER,PASS-TRAINS
55127,SRU BHJ PASSENGER,PASS-TRAINS
55128,BHJ SRU PASSENGER,PASS-TRAINS
55129,BTT BHJ PASSENGER,PASS-TRAINS
55130,BHJ BTT PASSENGER,PASS-TRAINS
55131,BUI PRRB PASSENGER,PASS-TRAINS
55132,PRRB BUI PASSENGER,PASS-TRAINS
55133,BUI SHG PASSENGER,PASS-TRAINS
55134,SHG BUI PASSENGER,PASS-TRAINS
55135,BUI SHG PASSENGER,PASS-TRAINS
55136,SHG BUI PASSENGER,PASS-TRAINS
55137,BTT BCY PASSENGER,PASS-TRAINS
55138,BSBS BTT PASSENGER,PASS-TRAINS
55139,CPR BCY PASSENGER,PASS-TRAINS
55140,BCY CPR PASSENGER,PASS-TRAINS
55141,BSBS MBDP PASSENGER,PASS-TRAINS
55142,MBDP BSBS PASSENGER,PASS-TRAINS
55145,SRU BHJ PASS,PASS-TRAINS
55146,BHJ SRU PASS,PASS-TRAINS
55159,BTT BCY PASS,PASS-TRAINS
55160,BCY BTT PASS,PASS-TRAINS
55163,SHG ARJ PASS,PASS-TRAINS
55164,ARJ SHG SPL,PASS-TRAINS
55165,CPR DDA PASS,PASS-TRAINS
55166,DDA CPR PASS,PASS-TRAINS
55169,DDA SV PASS,PASS-TRAINS
55170,SV DDA PASS,PASS-TRAINS
55171,DDA MHC PASS,PASS-TRAINS
55172,MHC DDA PASS,PASS-TRAINS
55173,DDA MHC PASS,PASS-TRAINS
55174,MHC DDA PASS,PASS-TRAINS
55175,DDA MGZ PASS,PASS-TRAINS
55176,MGZ DDA PASS,PASS-TRAINS
55177,DDA MGZ PASS,PASS-TRAINS
55178,MGZ DDA PASS,PASS-TRAINS
55179,DDA MGZ PASS,PASS-TRAINS
55180,MGZ DDA PASS,PASS-TRAINS
55181,THE CI PASS,PASS-TRAINS
55182,CI THE PASS,PASS-TRAINS
55183,THE CI PASS,PASS-TRAINS
55184,CI THE PASS,PASS-TRAINS
55210,NKE MFP PASS,PASS-TRAINS
55219,MFP NKE PASS,PASS-TRAINS
55223,SPJ DBG PASS,PASS-TRAINS
