station_name,station_full_name,station_zone,average_delay,median_delay,total_records
TDN,TIRUPARANKNDRM,SR,9.624933874096278,6.0,5671
TDO,TANDA URMAR,NR,31.125606095589934,21.0,4331
TDOK,TAROKI,SECR,15.594444444444445,0.0,180
TDP,TODARPUR,NR,75.34922394678492,68.0,902
TDPM,TODIYAPPULAM,SR,3.689333698930628,0.0,3647
TDPR,TIRUPADRIPULYUR,SR,21.429468960359014,15.0,6685
TDR,TIRUVIDAIMARUDUR,SR,7.203360768175583,5.0,2916
TDU,TANDUR,SCR,40.14020253662373,28.0,10171
TDV,THONDEBHAVI,SWR,27.141342756183747,23.0,1698
TDW,TANDWAL,NR,22.927340475081508,15.0,2147
TEA,TAREGNA,ECR,29.861720329755794,17.0,12858
TEG,TRIBEDIGANJ,NR,72.91071428571429,56.0,728
TEK,TEKKALI PH,ECOR,48.71932234432234,34.0,2184
TEL,TENALI JN,SCR,46.86088842160599,28.0,30436
TELO,TELO,ECR,45.093668484704764,15.0,4217
TELY,TELIA,ER,11.826617375231054,4.0,2705
TEN,TIRUNELVELI JN,SR,4.800155806067272,1.0,21822
TENI,TENI,SR,8.439539347408829,5.0,1042
TEO,TEEGAON,CR,61.464285714285715,55.0,1456
TERH,TERHA H,NER,32.17837338262477,6.0,2164
TET,TETULMARI,ECR,24.877400295420976,11.0,6770
TETA,TELTA,NFR,46.946794510246285,38.0,5319
TFGN,TUFANGANJ,NFR,83.2542194092827,72.5,1896
TGA,TEGHRA,ECR,77.30650804758572,49.0,8574
TGB,TANGRABASULI B S,SER,8.833333333333334,5.0,2916
TGCH,TERAGACHH,NFR,26.249134948096884,20.0,289
TGDE,THANGUNDI,SCR,101.69337016574586,100.0,362
TGE,THEKERAGURI,NFR,32.24383561643835,27.0,730
TGH,TITAGARH,ER,7.5576923076923075,6.0,364
TGL,TUGGALI,SCR,39.768036529680366,22.0,2190
TGLN,TARADGAON,CR,4.404170008019246,0.0,1247
TGM,TANGARMUNDA,SER,56.74687854710556,30.0,1762
TGN,TALEGAON,CR,28.39,20.0,2900
TGP,TULJAPUR,CR,29.91062801932367,21.0,2070
TGQ,TENGANMADA,SECR,41.49965753424657,29.0,2920
TGRL,TANGIRIAPAL,ECOR,48.135048231511256,43.0,2177
TGT,TINAI GHAT,SWR,0.0,0.0,401
TGU,TARIGOPPULA,SCR,10.05362821624747,6.0,6918
TH,TINICH,NER,79.40708316752885,53.0,2513
THA,TEHTA,ECR,27.747604580509464,14.0,8558
THAN,THAN JN,WR,16.925719120135362,11.0,5910
THB,THANA BIHPUR JN,ECR,66.69584274139991,37.0,7529
THBN,THANA BHAWAN,NR,46.22392147911436,35.0,4381
THDR,THANDLA RD,WR,17.48470319634703,11.0,4380
THE,THAWE JN,NER,28.267652859960553,6.0,10140
THEA,THALERA,WCR,18.201507882111034,9.0,1459
THJ,TALHERI BAZURG,NR,70.3218520609825,72.0,1771
THKU,THALLAK,SWR,33.90684410646388,33.0,1052
THL,TIRUVALAM,SR,13.924088791449712,11.0,3649
THM,THAIYAT HAMIRA,NWR,21.49100968188105,12.0,723
THMR,THATHANA MITHRI,NWR,17.112328767123287,8.0,730
THN,TOLAHUNSE,SWR,16.95068493150685,10.0,2190
THO,TULIN,SER,25.771795827123697,13.0,5368
THP,TAHERPUR,ER,6.065296251511487,3.0,4962
THPR,TIPPAPUR,SCR,32.3658383139352,16.0,3179
THTW,THAILIK TWISA,NFR,9.93572181243414,3.0,2847
THUR,THURIA,WCR,14.56027397260274,9.0,2190
THV,THERUBALI,ECOR,54.01222662304116,35.0,5807
THVM,THIVIM,KR,67.4166915052161,47.0,6710
THW,THARWAI,NR,48.656982193064664,28.0,2134
THX,TOVALAI,SR,2.4232876712328766,0.0,730
TI,TIRUNINRAVUR,SR,13.214999020951636,11.0,5107
TIA,TILAYA,ECR,62.46654150462653,42.0,7457
TIBI,TIBI,NWR,14.284246575342467,8.0,4380
TIC,TIMMACHIPURAM,SR,12.035665294924554,10.0,1458
TID,TAGDI,WR,11.562091503267974,9.0,2142
TIG,TITLAGARH,ECOR,66.1759169550173,44.0,14450
TIHU,TIHU,NFR,27.66453528202786,22.0,4379
TII,TINGRAI,NFR,22.498402555910545,15.0,626
TIK,TIK,NR,31.23945205479452,24.0,1825
TIL,TILRATH,ECR,83.76783665978435,75.0,4359
TILA,TILA,NCR,34.347091932457786,25.0,1066
TIM,TIMMANACHERLA,SCR,46.38260869565217,27.0,1380
TIP,TATTAPPARAI,SR,7.043513295729251,3.0,1241
TIR,TIRUR,SR,25.393578231292516,18.0,18375
TIS,TATISILWAI,SER,29.005561385099686,8.0,9530
TISI,TISI,WR,15.177574370709381,4.0,2185
TIT,TALIT,ER,19.27067368561338,10.0,15007
TIU,TILARU,ECOR,43.21874204227145,30.0,3927
TIW,TIVARI,NWR,25.441988950276244,20.0,1448
TJ,THANJAVUR,SR,12.63139380658555,7.0,17341
TJD,TAJPUR DEHMA,NER,59.649748513946044,26.0,2187
TJH,TEJGADH,WR,5.071841453344343,0.0,3633
TJM,TURINJAPURAM,SR,11.406392694063927,11.0,1095
TJP,TAJPUR,WR,12.651855245075584,9.0,2183
TJSP,TAJ SULTANPUR,CR,49.3756038647343,30.0,2484
TJW,TEJPURWA H,NER,31.75924214417745,6.0,2164
TK,TUMKUR,SWR,15.682826434941688,8.0,21865
TKA,TEHARKA,NCR,59.242079889807165,31.0,2904
TKB,TUPKADIH,SER,24.026507276507278,6.0,1924
TKBG,TEKA BIGHA H,ECR,55.969815287580715,41.0,6659
TKBN,TSAKIBANDA,SCR,30.680676576114813,12.0,1951
TKC,THAKURKUCHI,NFR,31.91114883984154,22.0,1767
TKD,TUGLAKABAD,NR,49.74681663837012,34.0,4712
TKE,TARIKERE,SWR,20.053633720930232,14.0,6880
TKG,THAKURGANJ,NFR,46.940204778156996,32.0,7325
TKH,THAKURTOTA,SER,51.125,0.0,3104
TKHA,TAKHA,NCR,9.07123287671233,3.0,1460
TKHE,TAKARKHEDE,WR,17.284798534798536,7.0,2184
TKI,TAKLI,CR,31.443526170798897,22.0,363
TKJ,TILAK BRIDGE,NR,32.681536205729756,20.0,17732
TKLB,TAKLI BHANSALI,SECR,40.95123626373626,27.0,1456
TKLE,TIKANI H,ER,29.008605163097858,18.0,4997
TKMG,TIKAMGARH,NCR,71.5584612469206,43.0,5277
TKN,TANKUPPA,ECR,35.1932628473076,19.0,4067
TKND,TRIVIKARAMDEO NAGAR H,NER,41.94993141289437,17.0,1458
TKO,TAKKOLAM,SR,23.258760107816713,21.0,371
TKP,TAKIPUR,ER,26.601381796335236,20.0,3329
TKPH,TAKIPUR HALT,ER,0.7021276595744681,0.0,47
TKPL,TIKIRAPAL P H,SER,66.71199011124845,31.0,4045
TKPY,TURKAPALLI,SCR,17.092669432918395,15.0,723
TKQ,TRIKARPUR,SR,9.987945205479452,7.0,3650
TKR,TAKARI,CR,21.353707725721378,17.0,3223
TKRA,TIKRA P H,SER,14.841903300076746,6.0,2606
TKRI,TIKIRI,ECOR,52.27939276485788,31.0,3096
TKRP,TIKAULI RAWATPUR,NR,27.229671897289585,15.0,1402
TKRU,TAKHRAU H,NCR,6.598630136986301,0.0,1460
TKS,TOKISUD,ECR,85.73996569468268,70.0,2915
TKT,TIKKOTTI,SR,21.572088068181817,18.0,2816
TKTB,THAKURBARI,NFR,22.42099949520444,11.0,1981
TKU,TANAKALLU,SCR,66.96166134185303,63.0,939
TKUR,TAPPA KHAJURIA H,NER,65.93234836702955,38.0,1286
TKV,TEKANWAS,NER,69.27493341225214,34.0,3379
TKWD,TIKEKARWADI,CR,36.95723317218297,22.0,2689
TKYR,TIKARIA,WCR,129.65143901324805,127.0,2189
TL,TILONIYA,NWR,8.668854415274463,3.0,1676
TLAM,TULSI ASHRARN,ECR,48.05940366972477,27.0,4360
TLB,TALWA BAZAR,ER,30.75297022064496,16.0,6481
TLC,TALCHHAPAR,NWR,14.116899224806202,6.0,3225
TLD,TILDA,SECR,57.09818569903949,28.0,14055
TLE,TALGARIA,SER,32.44803854094976,23.0,1453
TLGI,TELIGI,SWR,11.662979351032448,5.0,1356
TLGP,TALGUPPA,SWR,1.1144578313253013,0.0,3652
TLH,TILHAR,NR,51.98336452484924,35.0,4809
TLHD,TALCHER ROAD,ECOR,58.34843671626818,41.0,5981
TLHR,TALCHER,ECOR,69.02564102564102,66.0,4524
TLI,TULWARA JHIL,NWR,19.065479452054795,14.0,3650
TLJ,TALJHARI,ER,29.93777315296566,19.0,4805
TLKH,TALAKHAJURI,NR,107.76361031518624,83.0,698
TLKL,TALAKAL,SWR,24.231016042780748,9.0,935
TLL,TALAP,NFR,4.533762057877814,0.0,622
TLM,TIRUSULAM,SR,9.317109144542773,3.0,1356
TLMD,TRILOCHAN MAHDO,NR,46.27581329561528,36.0,707
TLMG,TALAMADUGU,SCR,6.656378600823046,0.0,1458
TLMR,TELIAMURA,NFR,43.408762057877816,22.0,2488
TLN,TALNI,CR,30.977303988995875,25.0,1454
TLNH,TILAUNCHI,NCR,54.11709601873536,41.0,1281
TLNR,TALANALLUR,SR,16.855479452054794,17.0,1460
TLO,TALANDU,ER,13.125171939477305,12.0,727
TLPH,TALPUR,ER,0.425531914893617,0.0,47
TLR,TULSIPUR,NER,68.71748788368336,46.0,4952
TLRA,TALARA,NR,6.549506759225429,0.0,2737
TLS,BETTAHALSOOR H,SWR,9.99041533546326,7.0,1252
TLSI,TULSIA,NFR,25.442906574394463,19.0,289
TLT,TILATI,CR,83.26672777268561,78.0,1091
TLU,TARLUPADU,SCR,50.95568752855185,44.0,2189
TLV,TALVADYA,WCR,44.77120636643154,15.0,5529
TLWA,THALWARA,ECR,72.71828032156589,55.0,5722
TLY,THALASSERY,SR,24.557204700061842,18.0,16170
TLZ,TALAVLI,WCR,14.760730593607306,10.0,2190
TMA,TAMURIA,ECR,65.58986301369863,48.0,3650
TMB,TEMBURU,ECOR,52.51717032967033,37.0,1456
TMD,TALMADLA,SCR,68.37936458005662,62.0,3179
TME,TUTI MELUR,SR,3.2096096096096094,0.0,3330
TMH,TIN MILE HAT,NFR,28.220670391061454,15.0,716
TMHA,THUMHA,ECR,78.822,26.5,500
TMKA,TOMKA,ECOR,45.80339917317409,40.0,2177
TML,TENMALAI,SR,20.149478079331942,15.0,2395
TMLP,TIRUMALPUR,SR,18.307262569832403,14.0,716
TMLU,TUMMALACHERUVU,SCR,72.41445562671547,77.0,1093
TMP,TAMARAIPADI,SR,23.665753424657535,16.0,730
TMPT,TIRUMALAIRAYAN PATTINAM H,SR,4.057344632768362,0.0,3540
TMPY,TUMBOLI,SR,11.706849315068494,10.0,2190
TMQ,TIRUMANGALAM,SR,10.198008694432758,7.0,7131
TMR,TUMSAR ROAD,SECR,79.4456048136109,30.0,14459
TMS,TUMSAR TOWN,SECR,49.98897911832947,21.0,3448
TMT,TIMTALA,CR,47.29338842975206,41.0,726
TMU,TIRUMATHIKKUNNAM,SR,12.633810572687224,10.0,3632
TMUR,TENUA DUMARIA H,NER,29.608133086876155,0.0,2164
TMV,TINDIVANAM,SR,16.65132963458963,14.0,10454
TMVL,TIRUMULLAIVAYIL,SR,8.01926479260861,5.0,5087
TMX,TIMMAPUR,SCR,43.71632329635499,28.0,5679
TMZ,TAMLUK,SER,56.64191660570592,17.0,5468
TN,TUTICORIN,SR,-4.018777192580719,0.0,4367
TNA,THANE,CR,39.401481198076084,14.0,36592
TNDE,THANESAR CITY,NR,35.048858447488584,27.0,2190
TNGI,TUNGI H,ECR,67.16506348595614,46.0,2599
TNGL,TORANAGALLU,SWR,30.058400836164097,20.5,7654
TNGM,TONDALA GOPAVARAM,SCR,56.891810668670175,45.0,1331
TNGN,TANGANI,NFR,26.175718849840255,18.0,626
TNGR,THONGANUR,SR,19.971232876712328,16.0,1460
TNH,TINKHEDA,CR,54.955357142857146,49.0,1456
TNI,TANDARAI,SR,10.632876712328768,10.0,1095
TNJR,TAJ NAGAR,NR,37.69004560465482,23.0,6359
TNK,TIRUNELLIKAVAL,SR,8.27765237020316,3.0,1772
TNKU,TANUKU,SCR,49.339475957385545,32.0,10419
TNL,TANGLA,NFR,26.537341555327167,18.0,5838
TNM,TIRUVANNAMALAI,SR,19.276403004860803,9.0,4526
TNNH,TAPASWINARAYAN NAGAR H,ECR,75.74614594039055,57.0,2919
TNP,TONDIARPET,SR,11.818012999071495,7.0,2154
TNPR,TEJNARAYANPUR DK,NFR,5.674063800277392,0.0,2163
TNR,TANGUTURU,SCR,78.36438544289311,69.0,4369
TNRI,TENERI H,ECR,19.1476450612727,9.0,6773
TNRU,TENNERU H,SCR,13.27998902003843,13.0,3643
TNT,TINNAPATTI,SR,38.791076115485566,30.0,1905
TNUE,TINDAULI,NCR,8.908904109589042,0.0,1460
TNW,THAPARNAGAR,ER,19.155438031731432,11.0,4349
TO,TIRUVALANGADU,SR,14.85056795926361,11.0,5106
TOD,TALOD,WR,8.464665653495441,8.0,2632
TOI,TAMKUHI ROAD,NER,43.402496099843994,20.0,4487
TOK,THOKUR,KR,31.41882673942701,23.0,733
TOM,TONDAMANPATTI,SR,9.126927029804728,6.0,5838
TOP,TAPASI,ER,30.39871382636656,11.0,622
TORA,TORNIYA,WR,7.050257222002374,0.0,2527
TORI,TORI,ECR,66.70233530846986,44.0,8607
TOY,TOPPUTURAI,SR,1.5980769230769232,0.0,1040
TP,TIRCHRPALI FORT,SR,9.701426024955436,5.0,5610
TPB,TRILOKPUR H,NER,93.42054794520548,65.0,730
TPC,TIRUPPACHETTI,SR,12.317196864914708,10.0,2169
TPE,TIRUCHRPLI PLKI,SR,3.604747162022704,0.0,2907
TPF,TARAPITH ROAD,ER,31.556030913607508,26.0,7246
TPG,TIPLING,NFR,11.441095890410958,6.0,730
TPH,TINPAHAR JN,ER,15.958868237848886,7.0,15657
TPJ,TIRUCHCHIRAPALI,SR,5.894746438152788,2.0,38393
TPK,TIPKAI,NFR,71.6755829903978,28.0,1458
TPM,TOTIYAPALAIYAM,SR,7.119469026548672,3.0,1356
TPND,TALOJA PANCHAND,CR,17.95872,13.0,6250
TPP,TOPPUR,SWR,34.76027397260274,30.0,1460
TPPI,TIPPARTHI,SCR,64.44062244062243,47.0,1221
TPQ,TOPOKAL,ECOR,36.80424886191199,28.0,659
TPSA,TOP SARTHUA,ECR,42.55294117647059,32.0,425
TPT,TIRUPATTUR JN,SR,22.2300655379574,12.0,7324
TPTN,TIRUCHRPALI TWN,SR,5.81541095890411,3.0,2920
TPTY,TIRUPATI,SCR,19.446264073694984,3.0,28333
TPU,TANAKPUR,NER,0.0015377855887521968,0.0,4552
TPV,TINPHERIA H,NER,42.56998254799302,17.0,2865
TPW,TIRUPATI WEST H,SCR,18.609860248447205,5.0,2576
TPY,TADAKALPUDI,SCR,44.77215189873418,28.5,1422
TPZ,TAPRI,NR,42.34715257879656,9.0,11168
TQA,TAKIA,NR,44.036579572446556,22.0,2105
TQL,THEH QALANDAR,NR,7.77665113729789,3.0,3649
TQM,TELAM,NFR,15.974431818181818,6.0,2816
TQN,TIKUNIA,NER,2.4205714285714284,0.0,875
TQR,TEKTAR F,ECR,65.14387503425596,44.0,3649
TR,TARU,SCR,30.105263157894736,15.0,2337
TRA,TANGRA,NR,50.58144329896907,44.0,1455
TRAN,TORANG,SER,54.32322580645161,36.0,1550
TRB,TIRUVERUMBUR,SR,11.296193945484235,8.0,7961
TRBE,TARABARI,NFR,18.165753424657535,4.0,730
TRDI,TIRODI,SECR,53.771292064810964,8.5,4814
TRE,TIKRI H,NER,51.32515549412578,24.0,2894
TRG,TARIGHAT,ECR,10.795064377682403,0.0,2796
TRJ,TARIASUJAN,NER,45.57277486910995,21.0,2865
TRK,TIRUKOILUR,SR,17.394486380045947,7.0,3047
TRKR,TUREKALA ROAD,ECOR,53.01420651420651,45.0,2886
TRL,TIRUVALLUR,SR,17.996126680337206,11.0,13167
TRM,TIRUNAGESVARAM,SR,7.344650205761317,5.0,2916
TRN,TARAON,NER,50.405829145728646,22.0,4975
TRO,TIRORA,SECR,80.44207587869559,38.0,7881
TRP,TARAPUR JN,WR,0.9481164383561644,0.0,5840
TRPL,TRIPAL,NR,8.508400292184076,0.0,2738
TRR,TARAORI,NR,53.851587947882734,35.0,4912
TRS,TARSARAI,ECR,84.08317532549614,67.0,7911
TRSR,TARSAI,WR,6.98914223669924,3.0,3684
TRT,TIRUTTANI,SR,17.73078285511867,10.0,8469
TRTR,TRIUPUNITTURA,SR,14.770342415316643,11.0,10864
TRVL,TIRUVALLA,SR,25.15335589396503,17.0,17730
TRVZ,TIRUVIZHA,SR,13.817351598173516,12.0,2190
TRWT,TARAVATA,WCR,24.409774436090224,20.0,798
TRZ,TOLRA,ECR,73.0098330665447,51.0,4373
TSA,TISUA,NR,53.29457364341085,49.0,516
TSAH,TATASIGUA,SER,32.284012826385705,17.0,2183
TSD,TAHSIL BHADRA,NWR,21.46692233940556,16.0,5215
TSF,TAHSIL FATEHPUR,NER,69.56234475906606,45.0,2013
TSI,TENKASI JN,SR,12.964443939566056,10.0,8803
TSK,TINSUKIA JN,NFR,6.914893617021277,2.0,3854
TSL,TAKSAL,NR,1.1690573770491803,0.0,976
TSR,TSUNDURU,SCR,80.00574138791812,70.0,4006
TSS,TALLI SAIDASAHU,NR,17.817484242258153,12.0,3649
TT,TITTE,SR,12.789924605894448,10.0,2918
TTB,TITABAR,NFR,28.794050343249427,20.0,2185
TTI,TURTIPAR,NER,54.6578947368421,29.0,2052
TTL,TIRUTTANGAL,SR,12.046359676415682,11.0,3214
TTLA,TETELIA,NFR,31.146575342465752,27.0,730
TTO,TARN TARAN,NR,15.438079347423063,5.0,5394
TTP,TIRUTURAIPUNDI JN,SR,9.067658209390492,3.0,3429
TTPT,TALCHER THERMAL PH,ECOR,53.20342730790492,27.0,1809
TTQ,THATHANKULAM,SR,6.759624128523795,6.0,3299
TTR,TIPTUR,SWR,19.482861514919662,13.0,13070
TTU,TETTU,SCR,68.12979890310785,55.0,2188
TTW,TITWA,SECR,48.20514603616134,39.0,1438
TU,TADIPATRI,SCR,37.46070523162019,24.0,8678
TUA,TIRUNNAVAYA,SR,21.5977549111319,17.0,4276
TUD,TALODHI ROAD,SECR,95.70356408498972,79.0,2918
TUG,THALANGAI,SR,16.25404220334338,14.0,3649
TUJ,TANIJAN,NFR,11.03972602739726,7.0,730
TUL,TIRALDIH,SER,49.101290322580645,35.0,1550
TUN,TOHANA,NR,46.0165091199574,16.0,7511
TUNG,TUNG,NFR,0.0,0.0,938
TUNI,TUNI,SCR,76.5435069215557,60.0,15170
TUP,TIRUPPUR,SR,29.08742074192843,15.0,27442
TUR,TURKI,ECR,60.26165254237288,46.0,2832
TUV,TUVVUR,SR,3.6922561928141038,0.0,4481
TUVR,TURAVUR,SR,29.227900552486187,22.0,6516
TUWA,TUWA,WR,5.988415779586725,4.0,3194
TUX,TUNIA,SER,107.66498316498317,80.0,2376
TUY,THIRUTHURAIYUR,SR,14.5623572407492,9.0,2189
TVC,TRIVANDRUM CNTL,SR,16.184302180943693,3.0,24118
TVCN,TRIVANDRUM NORTH,SR,11.149218582744595,3.0,9342
TVG,TAVARGATTI,SWR,20.363013698630137,15.0,1460
TVI,TARADEVI,NR,14.160385259631491,5.0,2388
TVL,TADWAL,SWR,21.624564893088017,12.0,2011
TVN,TIRUPPUVANAM,SR,11.991701244813278,9.0,2169
TVNL,TIRUVENNAINALLUR ROAD,SR,8.547260273972602,3.0,1460
TVP,TRIVANDRUM PETT,SR,16.35563515415121,5.0,7817
TVR,THIRUVARUR JN,SR,9.862832538828233,6.0,13006
TVS,TALAIVASAL,SR,9.162557077625571,7.0,2190
TVT,TIRUVOTTIYUR,SR,17.114670380687095,14.0,2154
TWB,TALWANDI,NR,19.683760683760685,13.0,4914
TWG,TWINING GANJ,ECR,70.68690265486725,54.0,5650
TWI,TOTEWAHI,SECR,87.82242029482344,67.0,2917
TWL,TILWARA,NWR,15.030875576036866,11.0,2170
TWV,THUWAVI,WR,4.1727460426703376,0.0,2906
TXM,TANDAVAPURA H,SWR,7.3638025594149905,3.0,4376
TY,TULUKAPATI,SR,11.387186629526463,12.0,359
TYAE,TENYA,ER,11.116353238755087,6.0,9093
TYK,THABALKE,NR,5.4273474982864975,0.0,2918
TYM,TIRUMAYAM,SR,7.733570159857904,5.0,2815
TYT,TIRUNELVELI TOWN,SR,4.237704918032787,0.0,2806
TZD,TOZHUPPEDU,SR,15.503457814661134,11.0,723
TZH,TAKAZHI,SR,9.687440076701822,7.0,2086
TZR,TURKI ROAD,WCR,21.554864253393664,11.0,1768
UA,UPLETA,WR,28.58027079303675,14.0,2585
UAA,UPPALA,SR,7.183219178082192,4.0,2920
UAM,UDAGAMANDALAM,SR,-0.32215693052194955,0.0,2893
UB,USKA BAZAR,NER,115.99939111020905,71.0,4927
UBC,AMBALA CITY,NR,29.76353517633537,11.0,16531
UBL,HUBBALLI JN,SWR,11.902045463468259,2.0,25471
UBN,UBARNI,NR,8.91358024691358,2.0,1458
UBR,UMBARGAM ROAD,WR,14.21065024452092,12.0,11042
UCA,UCHANA,NR,43.45592151366503,25.0,7135
UCB,UNCHI BASSI,NR,36.47830059387849,28.0,2189
UCH,UNCHAULIA,NR,78.20431893687707,69.0,1204
UCP,UCHIPPULI,SR,17.265849535080303,10.0,2366
UCR,UNCHAHAR JN,NR,43.4276008492569,24.0,7065
UD,UDUPI,KR,40.24063344920819,25.0,10356
UDGR,UDGIR,SCR,63.420346425957554,45.0,4099
UDK,UDYANKHERI,WCR,27.497925311203318,22.0,723
UDKL,UDAI KALAN,NWR,4.8861788617886175,0.0,615
UDKN,UDAYPUR KHURD H,NER,6.03013698630137,3.0,2555
UDL,ANDAL JN,ER,25.23676538932781,16.0,23669
UDM,UNDASA MADHAWPU,WR,12.226182316655244,8.0,1459
UDMR,UDI MOR,NCR,19.93169533169533,0.0,2035
UDN,UDHNA JN,WR,20.60057747834456,3.0,18702
UDPR,UDAIPURA,NCR,61.26336302895323,45.0,1796
UDPU,UDAIPUR TRIPURA,NFR,15.614013521819299,8.0,3254
UDR,AMDARA,WCR,60.673660547021356,41.0,5338
UDS,UDASAR,NWR,5.507994518044769,3.0,2189
UDT,UDUMALAIPPETTAI,SR,11.573287883483111,9.0,3227
UDZ,UDAIPUR CITY,NWR,0.26723941306165894,0.0,13153
UGD,UPPUGUNDURU,SCR,73.5843621399177,70.0,2916
UGN,UGAON,CR,37.32248520710059,29.5,338
UGNA,UGNA HALT,ECR,66.96515580736543,50.0,3530
UGP,UGARPUR,NCR,4.747945205479452,0.0,1460
UGR,UGAR KHURD,SWR,16.46868836291913,9.0,4056
UGU,UGU,NR,25.132963988919666,12.0,1083
UGWE,UGWE,SCR,0.4481024234110654,0.0,2187
UHL,UNA HIMACHAL,NR,18.313005464480874,7.0,4575
UHR,UNCHHERA,WCR,60.35926170072511,43.0,6068
UIH,UMARIA ISPA HLT,SECR,10.935572309801234,3.0,1459
UJ,UJALVAV,WR,19.452282157676347,16.0,3374
UJA,UNJHA,WR,13.990866141732283,5.0,6350
UJH,UJHANI,NER,19.069714803078316,11.0,4418
UJN,UJJAIN JN,WR,19.479671561889603,6.0,27646
UJP,UJIARPUR,ECR,58.178954537714965,27.0,5873
UKA,UKHRA,ER,16.40466392318244,11.0,5103
UKC,UKSHI,KR,50.87945205479452,38.0,730
UKD,ULINDAKONDA,SCR,44.11883561643835,21.0,2920
UKE,UTTARKATHANI,NFR,11.70958904109589,6.0,730
UKH,UKHALI,SCR,10.51637630662021,0.0,2870
UKL,UTTUKULI,SR,17.39074550128535,13.0,3890
UKN,UKLANA,NR,25.686860940695297,12.0,3912
UKR,UDALKACHAR,SECR,40.47516272696129,28.0,2919
UKV,UTTAMARKOVIL,SR,4.721917808219178,0.0,1460
ULA,UMRA NALA,SECR,32.85245901639344,16.0,1281
ULB,ULUBARIA,SER,102.68595041322314,48.0,6292
ULD,ACHALDA,NCR,37.230039767513,28.0,3269
ULG,UDALGURI,NFR,37.1592,24.0,6250
ULL,ULLAL,SR,14.954225352112676,9.0,2556
ULM,URLAM,ECOR,49.412349555206696,37.0,1911
ULT,KULTI,ER,29.820002315082764,18.0,8639
ULU,ULUNDURPET,SR,9.745205479452055,5.0,2190
UM,UMARDASHI,WR,9.8107167710508,6.0,1437
UMB,AMBALA CANT JN,NR,32.284142751390156,4.0,58087
UMD,USMANABAD,CR,30.121641791044777,20.0,1340
UMED,UMED,NWR,23.23533495314127,17.0,2881
UMG,UTTANGAL MANGALAM,SR,10.977625570776256,5.0,2190
UMH,UMRETH,WR,5.0835326953748,0.0,5016
UMM,UMRAM,SCR,18.991773308957953,9.0,1094
UMN,AMBLIYASAN,WR,10.931025439286651,9.0,3813
UMNR,UMESHNAGAR,ECR,86.5510447761194,74.0,5025
UMR,UMARIA,SECR,50.62318156055167,24.0,10586
UMRA,UMRA,NWR,11.574770642201836,7.0,2180
UMRI,UMRI,SCR,36.90242656449553,25.0,7830
UMS,UDRAMSAR,NWR,12.823287671232876,10.0,730
UNA,UNA,WR,3.5204225352112677,0.0,1420
UND,UNCHDIH,NCR,51.19816933638444,39.0,2185
UNDI,UNDI,SCR,23.408382959230416,16.0,4366
UNI,UNAI VANSADA RD,WR,0.4054794520547945,0.0,1460
UNK,UNKAL,SWR,16.69961977186312,9.0,1052
UNL,UNHEL,WR,13.71667047793277,9.0,4373
UNLA,UNAULA,NER,119.39320843091335,88.0,4270
UOI,UMROLI,WR,14.510989010989011,8.0,2184
UPA,UTTARPARA,ER,19.378335949764523,18.0,637
UPD,ULAVAPADU,SCR,77.42230347349178,69.0,2188
UPL,UPPALUR,SCR,25.678501628664495,22.0,6140
UPM,URAPPAKKAM,SR,7.777319587628866,5.0,1455
UPR,USMANPUR,SCR,62.15595826468973,53.0,1821
UPRD,USMANPUR DEHAT HALT,NR,51.65586206896552,46.0,2900
UPW,UPPALAVAI,SCR,69.15416238437821,60.0,2919
UR,UMDANAGAR,SCR,40.81474524536276,24.0,8518
URD,UNTARE ROAD,ECR,53.32401258301293,37.0,5722
UREN,UREN,ER,26.894867807153965,12.0,6430
URG,USARGAON,NCR,57.914910226385636,40.0,1281
URGA,URGA,SECR,32.794117647058826,18.0,3876
URGR,UDAYAGIRI RATNAGIRI ROAD,ECOR,30.359801488833746,17.0,403
URI,URULI,CR,28.272068152981692,18.0,11034
URK,URKURA,SECR,44.45245398773006,34.0,4564
URL,UNJALUR,SR,18.081818181818182,9.0,1430
URMA,URMA,SER,56.401735776277725,44.0,5185
URML,UPRAMAL,WCR,21.247599451303156,12.0,1458
URN,UTRAN,WR,11.577376821651631,8.0,4323
URPR,UGRASENPUR,NR,52.76851851851852,29.0,3564
USD,UKAI SONGADH,WR,11.016460905349794,4.5,4374
USK,USIAKHAS H,ECR,57.170046082949305,38.0,4340
USL,USLAPUR,SECR,28.867565159278236,11.0,8978
USLP,USILAMPATTI,SR,9.994241842610364,8.0,1042
USRA,USRA,WR,10.586422725084256,8.0,2077
UTA,UMAR TALI,NR,69.28030303030303,42.0,528
UTD,UTARSANDA,WR,7.244111349036403,4.0,3269
UTL,UTARLAI,NWR,15.128612716763005,5.0,3460
UTP,UTRI PURA,NER,37.27069735486087,27.0,2911
UTR,UTRAHTIA,NR,64.45159574468084,25.0,1880
UVD,UDVADA,WR,13.68453660386901,11.0,7909
UWAN,URWAN,ECR,53.967966573816156,36.0,1436
VAA,BHAGA JN,SER,29.286755466197537,15.0,3979
VAJ,VADAPALANJI HALT,SR,0.836986301369863,0.0,730
VAK,VARKALA,SR,23.248854138581827,14.0,18545
VAL,VADAL,WR,13.760511882998172,12.0,2188
VAN,VADHVANA,WR,6.89925681255161,5.0,3633
VAPI,VAPI,WR,21.883713544699095,14.0,37786
